"VM";"Powerstate";"Template";"SRM Placeholder";"Config status";"DNS Name";"Connection state";"Guest state";"Heartbeat";"Consolidation Needed";"PowerOn";"Suspend time";"Creation date";"Change Version";"CPUs";"Memory";"NICs";"Disks";"min Required EVC Mode Key ";"Latency Sensitivity";"EnableUUID";"CBT";"Primary IP Address";"Network #1";"Network #2";"Network #3";"Network #4";"Network #5";"Network #6";"Network #7";"Network #8";"Num Monitors";"Video Ram KiB";"Resource pool";"Folder";"vApp";"DAS protection";"FT State";"FT Latency";"FT Bandwidth";"FT Sec. Latency";"Provisioned MiB";"In Use MiB";"Unshared MiB";"HA Restart Priority";"HA Isolation Response";"HA VM Monitoring";"Cluster rule(s)";"Cluster rule name(s)";"Boot Required";"Boot delay";"Boot retry delay";"Boot retry enabled";"Boot BIOS setup";"Firmware";"HW version";"HW upgrade status";"HW upgrade policy";"HW target";"Path";"Log directory";"Snapshot directory";"Suspend directory";"Annotation";"FRBCK10";"Post-it";"Datacenter";"Cluster";"Host";"OS according to the configuration file";"OS according to the VMware Tools";"VM ID";"VM UUID";"VI SDK Server type";"VI SDK API Version";"VI SDK Server";"VI SDK UUID"
"ITADA11";"poweredOn";"False";"False";"green";"ITADA11.it.eu.stago.grp";"connected";"running";"green";"False";"45277,7503240741";;"44385,5039583333";"45298,311099537";"2";"4096";"1";"2";"intel-ivybridge";"normal";"True";"True";"172.20.220.23";"Vlan 305";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production/Stago-Active-Directory";;"True";"notConfigured";"gray";"-1";"-1";"168044";"138458";"134253";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-010350] ITADA11/ITADA11.vmx";"[ssd-010350] ITADA11/";"[ssd-010350] ITADA11/";"[ssd-010350] ITADA11/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.74";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"vm-326809";"42369400-f011-3468-0cd5-2d4f015dc1a1";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"ITSPRGAC001";"poweredOn";"False";"False";"green";"ITSPRGAC001.it.eu.stago.grp";"connected";"running";"green";"False";"45248,0896875";;"44659,4535532407";"45301,233587963";"2";"4096";"1";"2";"intel-cascadelake";"normal";"True";"True";"172.20.53.54";"Vlan 476";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337";;"True";"notConfigured";"gray";"-1";"-1";"188533";"37354";"33141";;;;;;"False";"0";"10000";"False";"False";"bios";"19";"none";"never";;"[ssd-016714] ITSPRGAC001/ITSPRGAC001.vmx";"[ssd-016714] ITSPRGAC001/";"[ssd-016714] ITSPRGAC001/";"[ssd-016714] ITSPRGAC001/";"Gestion des badges";;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.73";"Microsoft Windows Server 2016 (64-bit)";"Microsoft Windows Server 2016 (64-bit)";"vm-624632";"42262efd-0988-7863-1b72-d3acfae6f392";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"ITSPRSEC001";"poweredOn";"False";"False";"green";"ITSPRSEC001.it.eu.stago.grp";"connected";"running";"green";"False";"45238,7699305556";;"44698,5168634259";"45299,6483217593";"2";"4096";"1";"2";"intel-cascadelake";"normal";"True";"True";"172.31.193.222";"Vlan 477";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337";;"True";"notConfigured";"gray";"-1";"-1";"147552";"32859";"28667";;;;;;"False";"0";"10000";"False";"False";"efi";"19";"none";"never";;"[ssd-013658] ITSPRSEC001/ITSPRSEC001.vmx";"[ssd-013658] ITSPRSEC001/";"[ssd-013658] ITSPRSEC001/";"[ssd-013658] ITSPRSEC001/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.76";"Microsoft Windows Server 2019 (64-bit)";"Microsoft Windows Server 2019 (64-bit)";"vm-624642";"4226a8f3-821b-5d24-8d62-98323fe88e07";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"NLADA11";"poweredOn";"False";"False";"green";"NLADA11.nl.eu.stago.grp";"connected";"running";"green";"False";"45270,2503356481";;"44385,5064467593";"45299,7675925926";"2";"4096";"1";"2";"intel-ivybridge";"normal";"True";"True";"172.20.220.24";"Vlan 305";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production/Stago-Active-Directory";;"True";"notConfigured";"gray";"-1";"-1";"168048";"133119";"128910";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-010350] NLADA11/NLADA11.vmx";"[ssd-010350] NLADA11/";"[ssd-010350] NLADA11/";"[ssd-010350] NLADA11/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.76";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"vm-326810";"42360c4c-5b9a-3009-4e9d-276da204f36d";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"STAGO_TEMPLATE_W2008R2";"poweredOff";"True";"False";"green";"STAGO-Templat-2K8";"connected";"notRunning";"gray";"False";;;"25569,0416666667";"44888,6761342593";"4";"4096";"1";"1";;"normal";"True";;;"STAGO-OVH-VLAN29";;;;;;;;"1";;;"/pcc-178-33-102-147_datacenter4337";;;"notConfigured";"gray";"-1";"-1";"75992";"9734";"9734";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-017967] STAGO_TEMPLATE_W2008R2/STAGO_TEMPLATE_W2008R2.vmtx";"[ssd-017967] STAGO_TEMPLATE_W2008R2/";"[ssd-017967] STAGO_TEMPLATE_W2008R2/";"[ssd-017967] STAGO_TEMPLATE_W2008R2/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.51";"Microsoft Windows Server 2008 R2 (64-bit)";"Microsoft Windows Server 2008 R2 (64-bit)";"vm-2457";"423681b6-c9f0-8004-34fb-9b96aaf93371";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"STAGO_TEMPLATE_W2019";"poweredOff";"True";"False";"green";"STAGO_TEMPLATE_2019";"connected";"notRunning";"gray";"False";;;"44431,6056018519";"44889,4319444444";"2";"4096";"1";"1";;"normal";"True";;;"STAGO-OVH-VLAN29";;;;;;;;"1";;;"/pcc-178-33-102-147_datacenter4337/Templates";;;"notConfigured";"gray";"-1";"-1";"86214";"24707";"24704";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[pcc-008121] STAGO_TEMPLATE_W2019/STAGO_TEMPLATE_W2019.vmtx";"[pcc-008121] STAGO_TEMPLATE_W2019/";"[pcc-008121] STAGO_TEMPLATE_W2019/";"[pcc-008121] STAGO_TEMPLATE_W2019/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.72";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"vm-340567";"42361406-5004-554b-156b-1fe9fcc0ac27";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"STAGO_TEMPLATE_W2022";"poweredOff";"True";"False";"green";"TEMPLATEW2022";"connected";"notRunning";"gray";"False";;;"44782,6958680556";"45029,5943865741";"2";"4096";"1";"1";;"normal";"True";;;"Vlan 29";;;;;;;;"1";;;"/pcc-178-33-102-147_datacenter4337/Templates";;;"notConfigured";"gray";"-1";"-1";"86602";"11270";"11269";;;;;;"False";"0";"10000";"False";"False";"efi";"14";"none";"never";;"[ssd-010350] STAGO_TEMPLATE_W2022/STAGO_TEMPLATE_W2022.vmtx";"[ssd-010350] STAGO_TEMPLATE_W2022/";"[ssd-010350] STAGO_TEMPLATE_W2022/";"[ssd-010350] STAGO_TEMPLATE_W2022/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.52";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2022 (64-bit)";"vm-449783";"4236f9f4-3a00-137d-6279-3f200bbfbd77";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"STAGO_TEMPLATE_W7";"poweredOff";"True";"False";"green";"WIN7";"connected";"notRunning";"gray";"False";;;"25569,0416666667";"44889,4319444444";"2";"4096";"1";"1";;"normal";;;;"Vlan 340";;;;;;;;"1";;;"/pcc-178-33-102-147_datacenter4337/Templates";;;"notConfigured";"gray";"-1";"-1";"106710";"1";"0";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-010350] STAGO_TEMPLATE_W7/STAGO_TEMPLATE_W7.vmtx";"[ssd-010350] STAGO_TEMPLATE_W7/";"[ssd-010350] STAGO_TEMPLATE_W7/";"[ssd-010350] STAGO_TEMPLATE_W7/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.75";"Microsoft Windows 7 (64-bit)";"Microsoft Windows 7 (64-bit)";"vm-290";"4236ffb2-e123-91d1-a55a-d91d8e28f037";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"Template_W2016_VM";"poweredOff";"True";"False";"green";;"connected";"notRunning";"gray";"False";;;"44660,5696296296";"44886,7091087963";"2";"4096";"1";"1";;"normal";"True";"True";;"Vlan 29";;;;;;;;"1";;;"/pcc-178-33-102-147_datacenter4337/Templates";;;"notConfigured";"gray";"-1";"-1";"86212";"38517";"38517";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-016714] Template_W2016_VM/Template_W2016_VM.vmtx";"[ssd-016714] Template_W2016_VM/";"[ssd-016714] Template_W2016_VM/";"[ssd-016714] Template_W2016_VM/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.76";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"vm-408814";"42366a47-720f-b7cb-6501-a2a6747f2b00";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"UKADA11";"poweredOn";"False";"False";"green";"UKADA11.uk.eu.stago.grp";"connected";"running";"green";"False";"45270,7504861111";;"44385,5069444444";"45300,266724537";"2";"4096";"1";"2";"intel-ivybridge";"normal";"True";"True";"172.20.220.25";"Vlan 305";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production/Stago-Active-Directory";;"True";"notConfigured";"gray";"-1";"-1";"168025";"137599";"133413";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-010350] UKADA11/UKADA11.vmx";"[ssd-010350] UKADA11/";"[ssd-010350] UKADA11/";"[ssd-010350] UKADA11/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.74";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"vm-326811";"42362003-a160-0e70-5d84-eab77d0722c5";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"USSPRADC001";"poweredOn";"False";"False";"green";"USSPRADC001.us.am.stago.grp";"connected";"running";"green";"False";"45277,2503356481";;"44660,6252662037";"45301,2314467593";"2";"4096";"1";"2";"intel-ivybridge";"normal";"True";"True";"172.20.220.15";"Vlan 305";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production/Stago-Active-Directory";;"True";"notConfigured";"gray";"-1";"-1";"168022";"139178";"134996";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[ssd-017937] USSPRADC001/USSPRADC001.vmx";"[ssd-017937] USSPRADC001/";"[ssd-017937] USSPRADC001/";"[ssd-017937] USSPRADC001/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.73";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"vm-408815";"4236221f-cb1c-f55e-a35f-a833ad053549";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"VM_TEST";"poweredOn";"False";"False";"green";"VMTEST";"connected";"running";"green";"False";"44939,4898263889";;"44786,6757291667";"45295,2184143519";"2";"4096";"1";"1";"intel-cascadelake";"normal";"True";;"172.20.220.150";"Vlan 305";;;;;;;;"1";;"/pcc-178-33-102-147_datacenter4337/Cluster1/Resources";"/pcc-178-33-102-147_datacenter4337/INFRA STAGO/Production";;"True";"notConfigured";"gray";"-1";"-1";"86136";"29093";"24877";;;;;;"False";"0";"10000";"False";"False";"bios";"11";"none";"never";;"[pcc-008128] VM_TEST/VM_TEST.vmx";"[pcc-008128] VM_TEST/";"[pcc-008128] VM_TEST/";"[pcc-008128] VM_TEST/";;;;"pcc-178-33-102-147_datacenter4337";"Cluster1";"172.17.20.71";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2019 (64-bit)";"vm-451147";"42366ef9-bd27-cf40-8b45-5819a443d951";"VMware vCenter Server 7.0.3 build-20845200";;"pcc-178-33-102-147.ovh.com";"pcc-178-33-102-147.ovh.com"
"FRSPRSQL007";"poweredOn";"False";"False";"green";"FRSPRSQL007.stago.grp";"connected";"running";"green";"False";"45270,9126273148";;;"45271,6450115741";"4";"65536";"2";"3";;"normal";"True";"True";"192.168.252.60";"STAGO_OVH_VLAN29";"Backup";;;;;;;"1";;"/root/ha-datacenter/frspresx004./Resources";"/root/ha-datacenter";;;"notConfigured";;;;"2298014";"2195770";"2195770";;;;;;;"0";"10000";"False";"False";"bios";"13";"none";"never";;"[Datastore-SQL01] FRSPRSQL007/FRSPRSQL007.vmx";"[Datastore-SQL01] FRSPRSQL007";"[Datastore-SQL01] FRSPRSQL007";"[Datastore-SQL01] FRSPRSQL007";;;;"ha-datacenter";;"frspresx004";"Microsoft Windows Server 2016 or later (64-bit)";"Microsoft Windows Server 2016 or later (64-bit)";"23";"564d729b-b480-d610-3cf0-6533ed170bf0";"VMware ESXi 6.5.0 build-20502893";"6,5";"172.31.100.20";"172.31.100.20"
"FRSPRSQL010";"poweredOn";"False";"False";"green";"FRSPRSQL010.stago.grp";"connected";"running";"green";"False";"45270,8984490741";;;"45270,8887731481";"8";"196608";"2";"4";;"normal";"True";"False";"192.168.252.131";"STAGO_OVH_VLAN29";"Backup";;;;;;;"1";;"/root/ha-datacenter/frspresx004./Resources";"/root/ha-datacenter";;;"notConfigured";;;;"1745834";"1689377";"1689377";;;;;;;"0";"10000";"False";"False";"bios";"13";"none";"never";;"[Datastore-SQL01] FRSPRSQL010/FRSPRSQL010.vmx";"[Datastore-SQL01] FRSPRSQL010";"[Datastore-SQL01] FRSPRSQL010";"[Datastore-SQL01] FRSPRSQL010";;;;"ha-datacenter";;"frspresx004";"Microsoft Windows Server 2012 (64-bit)";"Microsoft Windows Server 2012 (64-bit)";"11";"4200a33c-fb4c-6b69-163c-161e217c11ae";"VMware ESXi 6.5.0 build-20502893";"6,5";"172.31.100.20";"172.31.100.20"
"FRSPRSQL012";"poweredOn";"False";"False";"green";"FRSPRSQL012.stago.grp";"connected";"running";"green";"False";"45270,8994560185";;;"45270,8887731481";"8";"327680";"2";"3";;"normal";"True";"False";"192.168.252.133";"STAGO_OVH_VLAN29";"Backup";;;;;;;"1";;"/root/ha-datacenter/frspresx004./Resources";"/root/ha-datacenter";;;"notConfigured";;;;"1895538";"1858015";"1858015";;;;;;;"0";"10000";"False";"False";"bios";"13";"none";"never";;"[Datastore-SQL01] FRSPRSQL012/FRSPRSQL012.vmx";"[Datastore-SQL01] FRSPRSQL012";"[Datastore-SQL01] FRSPRSQL012";"[Datastore-SQL01] FRSPRSQL012";;;;"ha-datacenter";;"frspresx004";"Microsoft Windows Server 2012 (64-bit)";"Microsoft Windows Server 2012 (64-bit)";"12";"4200db16-6720-2b2d-2270-c0e792325431";"VMware ESXi 6.5.0 build-20502893";"6,5";"172.31.100.20";"172.31.100.20"
"FRSPRSQL014";"poweredOn";"False";"False";"green";"FRSPRSQL014.stago.grp";"connected";"running";"green";"False";"45270,9047222222";;;"45270,8887731481";"4";"98304";"2";"3";;"normal";"True";"False";"192.168.252.135";"STAGO_OVH_VLAN29";"Backup";;;;;;;"1";;"/root/ha-datacenter/frspresx004./Resources";"/root/ha-datacenter";;;"notConfigured";;;;"1116277";"1087024";"1087024";;;;;;;"0";"10000";"False";"False";"bios";"13";"none";"never";;"[Datastore-SQL01] FRSPRSQL014/FRSPRSQL014.vmx";"[Datastore-SQL01] FRSPRSQL014";"[Datastore-SQL01] FRSPRSQL014";"[Datastore-SQL01] FRSPRSQL014";;;;"ha-datacenter";;"frspresx004";"Microsoft Windows Server 2012 (64-bit)";"Microsoft Windows Server 2012 (64-bit)";"13";"420075f6-bcac-aa2c-c4dd-006bb5a1e8d4";"VMware ESXi 6.5.0 build-20502893";"6,5";"172.31.100.20";"172.31.100.20"
"FRSPRSQL020";"poweredOn";"False";"False";"green";;"connected";"notRunning";"gray";"False";"45270,9077430556";;;"45271,6450115741";"12";"32768";"2";"3";;"normal";"True";;;"STAGO_OVH_VLAN29";"Backup";;;;;;;"1";;"/root/ha-datacenter/frspresx004./Resources";"/root/ha-datacenter";;;"notConfigured";;;;"381040";"381040";"381040";;;;;;;"0";"10";"False";"False";"bios";"13";"none";"never";;"[Datastore-SQL01] FRSPRSQL020/FRSPRSQL020.vmx";"[Datastore-SQL01] FRSPRSQL020";"[Datastore-SQL01] FRSPRSQL020";"[Datastore-SQL01] FRSPRSQL020";;;;"ha-datacenter";;"frspresx004";"Microsoft Windows Server 2016 or later (64-bit)";;"27";"564debe4-d8f8-1752-7bd3-fc10092cc3ae";"VMware ESXi 6.5.0 build-20502893";"6,5";"172.31.100.20";"172.31.100.20"
"FRSPRSQL009";"poweredOn";"False";"False";"green";"FRSPRSQL009.stago.grp";"connected";"running";"green";"False";"45270,778125";;;"45270,7476967593";"8";"196608";"2";"4";;"normal";"True";"False";"192.168.252.130";"STAGO_OVH_VLAN29";"Backup";;;;;;;"1";;"/root/ha-datacenter/frspresx005./Resources";"/root/ha-datacenter";;;"notConfigured";;;;"1745834";"1693177";"1693177";;;;;;;"0";"10000";"False";"False";"bios";"13";"none";"never";;"[Datastore-SQL02] FRSPRSQL009/FRSPRSQL009.vmx";"[Datastore-SQL02] FRSPRSQL009";"[Datastore-SQL02] FRSPRSQL009";"[Datastore-SQL02] FRSPRSQL009";;;;"ha-datacenter";;"frspresx005";"Microsoft Windows Server 2012 (64-bit)";"Microsoft Windows Server 2012 (64-bit)";"2";"42008dc1-72b4-d6ef-2b7d-7c59361d4541";"VMware ESXi 6.5.0 build-20502893";"6,5";"172.31.100.21";"172.31.100.21"
"FRSPRSQL011";"poweredOn";"False";"False";"green";"FRSPRSQL011.stago.grp";"connected";"running";"green";"False";"45270,902650463";;;"45270,7476967593";"8";"327680";"2";"3";;"normal";"True";"False";"192.168.252.132";"STAGO_OVH_VLAN29";"Backup";;;;;;;"1";;"/root/ha-datacenter/frspresx005./Resources";"/root/ha-datacenter";;;"notConfigured";;;;"1898613";"1860229";"1860229";;;;;;;"0";"10000";"False";"False";"bios";"13";"none";"never";;"[Datastore-SQL02] FRSPRSQL011/FRSPRSQL011.vmx";"[Datastore-SQL02] FRSPRSQL011";"[Datastore-SQL02] FRSPRSQL011";"[Datastore-SQL02] FRSPRSQL011";;;;"ha-datacenter";;"frspresx005";"Microsoft Windows Server 2012 (64-bit)";"Microsoft Windows Server 2012 (64-bit)";"7";"4200b41c-a009-761c-663c-422d93ffb190";"VMware ESXi 6.5.0 build-20502893";"6,5";"172.31.100.21";"172.31.100.21"
"FRSPRSQL013";"poweredOn";"False";"False";"green";"FRSPRSQL013.stago.grp";"connected";"running";"green";"False";"45270,906087963";;;"45270,7476967593";"4";"98304";"2";"3";;"normal";"True";"False";"192.168.252.134";"STAGO_OVH_VLAN29";"Backup";;;;;;;"1";;"/root/ha-datacenter/frspresx005./Resources";"/root/ha-datacenter";;;"notConfigured";;;;"1116278";"1088280";"1088280";;;;;;;"0";"10000";"False";"False";"bios";"13";"none";"never";;"[Datastore-SQL02] FRSPRSQL013/FRSPRSQL013.vmx";"[Datastore-SQL02] FRSPRSQL013";"[Datastore-SQL02] FRSPRSQL013";"[Datastore-SQL02] FRSPRSQL013";;;;"ha-datacenter";;"frspresx005";"Microsoft Windows Server 2012 (64-bit)";"Microsoft Windows Server 2012 (64-bit)";"4";"420082b7-cfe0-73a7-a4c6-ee27d7d961eb";"VMware ESXi 6.5.0 build-20502893";"6,5";"172.31.100.21";"172.31.100.21"
"FRSPRSQL021";"poweredOn";"False";"False";"green";;"connected";"notRunning";"gray";"False";"45270,9097106481";;;"45270,7859027778";"12";"32768";"2";"3";;"normal";"True";;;"STAGO_OVH_VLAN29";"Backup";;;;;;;"1";;"/root/ha-datacenter/frspresx005./Resources";"/root/ha-datacenter";;;"notConfigured";;;;"381040";"381040";"381040";;;;;;;"0";"10";"False";"False";"bios";"13";"none";"never";;"[Datastore-SQL02] FRSPRSQL021/FRSPRSQL021.vmx";"[Datastore-SQL02] FRSPRSQL021";"[Datastore-SQL02] FRSPRSQL021";"[Datastore-SQL02] FRSPRSQL021";;;;"ha-datacenter";;"frspresx005";"Microsoft Windows Server 2016 or later (64-bit)";;"9";"564d96cc-e914-a8ea-86c8-8d1f79e7a6f4";"VMware ESXi 6.5.0 build-20502893";"6,5";"172.31.100.21";"172.31.100.21"
"AgentTC01";"poweredOn";"False";"False";"green";"AgentTC01";"connected";"running";"green";"False";"45301,3367592593";;"44854,4398958333";"45301,3367939815";"2";"10240";"1";"1";"intel-cascadelake";"normal";;;"172.31.129.67";"VLAN61";;;;;;;;"1";;"/pcc-51-210-115-100_datacenter1320/Cluster1/Resources";"/pcc-51-210-115-100_datacenter1320";;"True";"notConfigured";"gray";"-1";"-1";"93329";"92692";"82361";;;;;;"False";"0";"10000";"False";"False";"bios";"17";"none";"never";;"[ssd-002432] AgentTC01/AgentTC01.vmx";"[ssd-002432] AgentTC01/";"[ssd-002432] AgentTC01/";"[ssd-002432] AgentTC01/";;;;"pcc-51-210-115-100_datacenter1320";"Cluster1";"172.16.182.51";"Microsoft Windows 10 (64-bit)";"Microsoft Windows 10 (64-bit)";"vm-1081";"423b1995-4b10-3934-9a55-81a72ffb23c0";"VMware vCenter Server 7.0.3 build-19234570";"7.0.3.0";"pcc-51-210-115-100.ovh.com";"e97305aa-08be-4a1b-ba86-eee84c970690"
"AgentTC02";"poweredOn";"False";"False";"green";"AgentTC01";"connected";"running";"green";"False";"45301,3366203704";;"45235,1737962963";"45301,3367013889";"2";"10240";"1";"1";"intel-cascadelake";"normal";;;"172.31.129.140";"VLAN61";;;;;;;;"1";;"/pcc-51-210-115-100_datacenter1320/Cluster1/Resources";"/pcc-51-210-115-100_datacenter1320";;"True";"notConfigured";"gray";"-1";"-1";"93321";"92664";"82341";;;;;;"False";"0";"10000";"False";"False";"bios";"17";"none";"never";;"[ssd-002432] AgentTC02/AgentTC02.vmx";"[ssd-002432] AgentTC02/";"[ssd-002432] AgentTC02/";"[ssd-002432] AgentTC02/";;;;"pcc-51-210-115-100_datacenter1320";"Cluster1";"172.16.182.50";"Microsoft Windows 10 (64-bit)";"Microsoft Windows 10 (64-bit)";"vm-4065";"423b2b27-d540-001f-2fcf-4b653db58098";"VMware vCenter Server 7.0.3 build-19234570";"7.0.3.0";"pcc-51-210-115-100.ovh.com";"e97305aa-08be-4a1b-ba86-eee84c970690"
"AgentTC03";"poweredOff";"False";"False";"green";;"connected";"notRunning";"gray";"False";;;"45235,1772337963";"45301,3656018519";"2";"10240";"1";"1";;"normal";;;;"VLAN61";;;;;;;;"1";;"/pcc-51-210-115-100_datacenter1320/Cluster1/Resources";"/pcc-51-210-115-100_datacenter1320";;;"notConfigured";"gray";"-1";"-1";"93428";"82343";"82341";;;;;;"False";"0";"10000";"False";"False";"bios";"17";"none";"never";;"[ssd-002432] AgentTC03/AgentTC03.vmx";"[ssd-002432] AgentTC03/";"[ssd-002432] AgentTC03/";"[ssd-002432] AgentTC03/";;;;"pcc-51-210-115-100_datacenter1320";"Cluster1";"172.16.182.51";"Microsoft Windows 10 (64-bit)";;"vm-4066";"423b8d31-7fbf-d559-aceb-9281f6e9d3ec";"VMware vCenter Server 7.0.3 build-19234570";"7.0.3.0";"pcc-51-210-115-100.ovh.com";"e97305aa-08be-4a1b-ba86-eee84c970690"
"AgentTC04";"poweredOn";"False";"False";"green";"AgentTC01";"connected";"running";"green";"False";"45301,3348958333";;"45235,1807060185";"45301,335";"2";"10240";"1";"1";"intel-cascadelake";"normal";;;"172.31.129.144";"VLAN61";;;;;;;;"1";;"/pcc-51-210-115-100_datacenter1320/Cluster1/Resources";"/pcc-51-210-115-100_datacenter1320";;"True";"notConfigured";"gray";"-1";"-1";"93321";"92664";"82341";;;;;;"False";"0";"10000";"False";"False";"bios";"17";"none";"never";;"[ssd-002432] AgentTC04/AgentTC04.vmx";"[ssd-002432] AgentTC04/";"[ssd-002432] AgentTC04/";"[ssd-002432] AgentTC04/";;;;"pcc-51-210-115-100_datacenter1320";"Cluster1";"172.16.182.50";"Microsoft Windows 10 (64-bit)";"Microsoft Windows 10 (64-bit)";"vm-4067";"423bfe76-0d24-d4d3-db5e-d72a951d1210";"VMware vCenter Server 7.0.3 build-19234570";"7.0.3.0";"pcc-51-210-115-100.ovh.com";"e97305aa-08be-4a1b-ba86-eee84c970690"
"AgentTC05";"poweredOff";"False";"False";"green";;"connected";"notRunning";"gray";"False";;;"45235,1840393519";"45301,3767013889";"2";"10240";"1";"1";;"normal";;;;"VLAN61";;;;;;;;"1";;"/pcc-51-210-115-100_datacenter1320/Cluster1/Resources";"/pcc-51-210-115-100_datacenter1320";;;"notConfigured";"gray";"-1";"-1";"93429";"82340";"82338";;;;;;"False";"0";"10000";"False";"False";"bios";"17";"none";"never";;"[ssd-002432] AgentTC05/AgentTC05.vmx";"[ssd-002432] AgentTC05/";"[ssd-002432] AgentTC05/";"[ssd-002432] AgentTC05/";;;;"pcc-51-210-115-100_datacenter1320";"Cluster1";"172.16.182.50";"Microsoft Windows 10 (64-bit)";;"vm-4068";"423b7bbe-b576-53d1-3859-b8bbd88c3126";"VMware vCenter Server 7.0.3 build-19234570";"7.0.3.0";"pcc-51-210-115-100.ovh.com";"e97305aa-08be-4a1b-ba86-eee84c970690"
